Trial, Type, Accuracy, ARS, Purity0, Purity1, Purity2, Purity3, Purity4, Purity5, Purity6, Purity7, Purity8, Purity9
0, Training, 0.018466666666666666, 0.40953469017921434, 0.6304974073362781, 0.789031224979984, 0.6142960288808664, 0.36839718884606665, 0.5356343283582089, 0.26117251321480056, 0.4609375, 0.7583297583297584, 0.40820770519262983, 0.8403842912523175
0, Testing, 0.0155, 0.40444744377245195 ,0.6093928980526919, 0.773109243697479, 0.6182462356067316, 0.3771186440677966, 0.5472350230414746, 0.2676056338028169, 0.4699792960662526, 0.7663469921534438, 0.3977272727272727, 0.8253493013972056
