Trial, Accuracy, ARS, Purity0, Purity1, Purity2, Purity3, Purity4, Purity5, Purity6, Purity7, Purity8, Purity9
0, 0.16666666666666666, 0.3477322089426249, 0.46056014071167634, 0.27735368956743, 0.4860198428037624, 0.5962110364577596, 0.7157012195121951, 0.37388230401330835, 0.953198127925117, 0.9387755102040817, 0.6928504233301975, 0.9008795669824087
1, 0.14861666666666667, 0.34789678595173745, 0.27739083846772034, 0.9386189258312021, 0.6970896391152502, 0.5962110364577596, 0.37388230401330835, 0.46056014071167634, 0.7156773211567732, 0.900792283844299, 0.4861522607239469, 0.9532892175943947
